Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs; Batche Size; Prediction Window
0;75.87338125;7856.706546;88.63806488;11.93148278;5.023000575;45.7473913;4506.172031;67.12802717;13.90252525;-9.070083017;3;0.5;400;120;60;30
0;160.886003;29801.47165;172.6310275;24.5628824;23.79197121;45.06225381;3862.653451;62.150249;14.50952725;-9.748229982;3;0.5;400;120;60;30
0;177.8730546;36894.43655;192.0792455;29.17952929;13.50607701;40.52255754;2644.524457;51.42494003;12.98483162;-6.511968739;3;0.5;400;120;60;30
0;134.3552845;24610.36201;156.8769008;21.76539101;12.45359864;36.72919325;2076.923737;45.57327876;12.17385748;-4.783610672;3;0.5;400;120;60;30
0;97.37148173;20050.82296;141.6009285;15.17833048;14.80364748;31.59283088;1719.874412;41.47136858;10.90691907;-4.407062489;3;0.5;400;120;60;30
0;57.12140493;9539.968588;97.67276277;9.38547865;8.638979448;33.08167744;1804.262747;42.47661412;11.35105293;-4.825851194;3;0.5;400;120;60;30
0;30.76022603;2526.732326;50.26661243;5.974716739;4.947754661;33.24044742;1825.509898;42.72598621;11.28429333;-2.56620869;3;0.5;400;120;60;30
0;23.09816925;833.325047;28.86736994;5.062401581;4.961543067;34.3471811;2079.99975;45.60701426;11.56459703;-0.88279922;3;0.5;400;120;60;30
0;18.17528625;551.0424348;23.47429306;4.035169464;3.905473086;36.65989839;2199.049751;46.89402682;12.55236875;-3.532278835;3;0.5;400;120;60;30
0;21.50036255;690.801996;26.28311237;4.886236772;4.865156569;36.6001663;2203.661573;46.94317387;12.37777687;-1.258321866;3;0.5;400;120;60;30
0;10.75970327;275.3022685;16.59223519;2.455766935;1.617681895;39.09815771;2399.68365;48.98656602;13.15932717;-0.987269049;3;0.5;400;120;60;30
0;13.99916158;265.5863333;16.29681973;3.294247441;3.180505873;39.63123056;2486.787012;49.86769507;13.25210847;0.621352721;3;0.5;400;120;60;30
0;13.38219991;338.6726501;18.40306089;3.291924498;-2.333304654;38.70948156;2297.988262;47.93733683;13.16640119;-2.98873066;3;0.5;400;120;60;30
0;27.1018099;854.0809266;29.22466298;6.582425759;3.509526948;38.38886889;2437.604347;49.37210089;12.76245421;1.055780378;3;0.5;400;120;60;30
0;22.24789958;706.0958495;26.57246412;5.634303181;-2.21336023;36.57749165;2145.29878;46.31737018;12.36793465;-0.652188668;3;0.5;400;120;60;30
0;25.09228923;841.4908442;29.0084616;6.12858623;1.395609281;37.36053249;2087.820981;45.69267973;12.91953355;-2.842152213;3;0.5;400;120;60;30
0;27.21732412;1158.608193;34.03833416;7.024477432;-5.757324084;40.32238844;2651.935898;51.49695037;13.77389724;-2.190229435;3;0.5;400;120;60;30
0;59.12535522;4370.503309;66.10978225;14.47050886;-0.511818463;40.69472345;2678.947383;51.75854889;13.73775187;-3.736568126;3;0.5;400;120;60;30
0;151.2969404;25633.52313;160.1047255;35.6055937;35.06762128;44.21716469;3246.220335;56.97561175;14.36845112;0.954445758;3;0.5;400;120;60;30
0;138.6857572;21759.59291;147.5113315;32.45486817;30.41684777;42.74134771;2977.279249;54.56445042;13.82096274;-0.848464719;3;0.5;400;120;60;30
0;136.7612271;21182.9998;145.5438072;32.66566596;20.80789624;41.35311387;2766.438061;52.59693966;13.13557064;0.77444313;3;0.5;400;120;60;30
0;124.6793849;20665.91743;143.7564518;29.53281018;27.72359687;39.81135997;2579.760172;50.79133954;12.52652508;2.222586531;3;0.5;400;120;60;30
0;100.2577557;14596.72557;120.8169093;24.35817985;24.05994488;41.66058362;2753.951908;52.47810884;12.89747236;2.947821378;3;0.5;400;120;60;30
0;77.70242971;8725.180005;93.408672;19.92474698;19.15506221;43.93984292;3071.520388;55.42129905;13.15267846;2.450349545;3;0.5;400;120;60;30
0;52.2954657;3697.303977;60.80546009;15.14541615;10.22538782;40.10139945;2529.487296;50.29400855;12.3116018;0.220254053;3;0.5;400;120;60;30
0;54.66021703;4426.437895;66.53148048;16.42931756;11.55927398;39.83064566;2453.443562;49.5322477;11.66896528;3.786497429;3;0.5;400;120;60;30
0;44.65021118;3696.657409;60.80014317;13.54406543;10.97010169;40.83250457;2733.743856;52.28521642;11.40709443;7.725427637;3;0.5;400;120;60;30
0;35.76753153;2365.235561;48.63368752;11.88338222;0.554838812;41.33179112;2711.252768;52.06969146;11.63303544;3.804034436;3;0.5;400;120;60;30
0;16.19675308;401.4386054;20.03593286;6.319601561;-1.70100305;48.41390381;3886.670952;62.34317086;13.11692178;5.229956511;3;0.5;400;120;60;30
0;16.71417013;412.0609046;20.29928335;7.073823522;-6.837589715;50.42134713;4352.342985;65.97228953;13.52221139;3.325841704;3;0.5;400;120;60;30
