Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs; Batche Size; Prediction Window
0;55.08476318;4106.866735;64.08484013;8.800906565;-7.960973493;40.88645855;3992.47091;63.18600249;11.96783755;-6.425702919;10;0.4;200;70;15;10
0;58.05504659;4629.587065;68.04106896;9.206148636;2.916162319;31.08164435;1931.970889;43.9541908;9.666181237;-3.263643948;10;0.4;200;70;15;10
0;117.1402281;18241.55774;135.0613111;18.27408281;14.02725293;27.49652228;1348.851657;36.72671585;9.298323941;-4.42244956;10;0.4;200;70;15;10
0;126.104253;29163.22208;170.7724278;19.38580431;18.47645711;28.18440393;1457.951896;38.18313628;9.433635596;-4.51858419;10;0.4;200;70;15;10
0;81.46175618;17060.03923;130.6140851;12.73282322;11.95607864;28.05958247;1396.042695;37.36365473;9.489564267;-4.330280259;10;0.4;200;70;15;10
0;41.97943654;4226.422351;65.01094024;7.892815198;7.636510034;27.71036404;1432.119299;37.84335211;9.361642968;-1.732742045;10;0.4;200;70;15;10
0;53.27494049;3661.438018;60.50981753;11.64724786;11.64554527;28.89839076;1510.739608;38.86823392;9.80205337;-1.809899409;10;0.4;200;70;15;10
0;39.95735189;2269.387886;47.6380928;8.92203084;8.92203084;30.46110016;1625.556355;40.31818888;10.4154732;-2.243868309;10;0.4;200;70;15;10
0;53.30633575;3656.530451;60.46925211;12.13381259;12.13381259;30.77966106;1589.194731;39.86470533;10.22030694;-0.424797614;10;0.4;200;70;15;10
0;41.01970184;2056.539294;45.34908261;9.530117705;9.530117705;32.50915712;1757.63295;41.92413326;11.12308879;-3.057882338;10;0.4;200;70;15;10
0;30.86952169;1114.118941;33.3784203;7.32271979;7.285981081;31.58256262;1709.472893;41.34577237;10.71258752;-2.433373614;10;0.4;200;70;15;10
0;27.86761363;1011.651419;31.80646819;6.852058697;1.673831331;33.91668078;1915.903562;43.77103565;11.55326467;-2.678936695;10;0.4;200;70;15;10
0;44.1945933;2426.779052;49.26234923;10.73368078;10.72826304;32.07001294;1737.717649;41.68594066;10.82281794;-1.475923185;10;0.4;200;70;15;10
0;30.39997121;1283.674302;35.82840078;7.330842392;7.235568482;29.53145555;1492.468203;38.63247602;9.749763846;0.066668704;10;0.4;200;70;15;10
0;24.25797485;784.0693654;28.00123864;6.004347918;-0.427768143;30.15792766;1554.687763;39.42952907;10.36364571;-2.129163838;10;0.4;200;70;15;10
0;28.34343028;1205.656981;34.72257164;7.286408409;-5.746342975;32.40856104;1782.314443;42.21746609;10.98628185;-2.130986654;10;0.4;200;70;15;10
0;31.09767446;1482.894956;38.50837514;7.96681104;-6.78008703;35.12710717;2157.955968;46.45380467;11.46794994;-0.380851561;10;0.4;200;70;15;10
0;35.46623779;1833.77503;42.82259953;8.864852993;-7.92009898;35.98717408;2372.778688;48.71117621;11.39396188;1.159350187;10;0.4;200;70;15;10
0;126.3264353;19699.22732;140.3539359;30.2964265;26.62849997;35.92379157;2256.951075;47.50737916;11.33502555;1.874788337;10;0.4;200;70;15;10
0;153.02805;27930.97982;167.1256408;37.09732938;36.61250795;34.74064593;2087.146612;45.68529974;10.72164062;2.649077412;10;0.4;200;70;15;10
0;151.5324225;26521.11408;162.8530444;38.32277651;38.05227104;30.4581673;1624.994667;40.3112226;10.09610776;1.124390844;10;0.4;200;70;15;10
0;119.0958582;17936.31748;133.9265376;32.79154217;18.28189475;37.90212601;2494.430028;49.94426922;11.33140152;1.931990405;10;0.4;200;70;15;10
0;85.88301763;10621.02595;103.0583618;24.73404941;21.55537125;29.23286078;1373.308537;37.05817774;9.047511742;1.872341844;10;0.4;200;70;15;10
0;64.46486231;6310.327037;79.43756691;20.17112138;10.90178408;32.29293588;1758.527384;41.9347992;9.552673844;3.220660967;10;0.4;200;70;15;10
0;46.17187663;3885.168896;62.33112301;15.27528587;1.256647396;30.55682427;1586.074018;39.82554479;9.071570671;2.973564983;10;0.4;200;70;15;10
0;28.42724523;1884.469396;43.41047565;10.40054327;-3.224343301;32.360161;1680.973877;40.99968142;9.502283243;1.410130517;10;0.4;200;70;15;10
0;20.25483317;1097.856403;33.1339162;8.419575129;-6.022259648;39.64469185;2617.487369;51.16138553;11.06715398;2.451789467;10;0.4;200;70;15;10
0;19.9409579;591.6357998;24.3235647;8.441341807;3.162550326;41.19349929;2899.619656;53.84811655;11.30656254;4.137170783;10;0.4;200;70;15;10
0;24.19834081;1037.158556;32.20494614;9.787143173;2.830795857;40.14192533;2969.551988;54.49359584;10.54813599;3.302432585;10;0.4;200;70;15;10
0;35.15459076;1769.366544;42.06383891;15.07851671;-13.12136286;43.64199201;3574.897359;59.79044538;10.99515266;2.340676334;10;0.4;200;70;15;10
