Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs Filter Size;Batche Size;Prediction Window;
48;21.38245346;635.8937696;25.21693418;8.757492138;-3.162378711;53.1075485;4296.453092;65.54733475;13.65212478;2.944237208;5;0.2;90;50;25;50;1
48;39.70575709;2062.787019;45.41791518;14.84236722;8.577517768;45.04866789;3486.244457;59.04442783;11.91355624;4.260321889;5;0.2;90;50;25;50;5
48;23.19853739;684.8578665;26.16978919;9.057234107;1.321255262;45.63315446;3540.789088;59.50452998;11.71933421;1.293493846;5;0.2;90;50;25;50;10
48;31.79679133;1473.303264;38.38363276;11.7817545;8.37235996;46.97917545;3805.188448;61.68620955;12.34997482;3.726479367;5;0.2;90;50;25;50;30
49;32.49714589;2679.71004;51.76591581;6.290838326;2.435205248;34.48981062;1972.530325;44.41317738;11.66123468;-2.727246601;5;0.2;300;70;100;20;1
49;29.99637573;2354.762032;48.52589033;5.780944226;2.261491183;32.77566114;1815.200457;42.60516936;11.17230427;-5.550613787;5;0.2;300;70;100;20;5
49;40.65728343;3478.340578;58.97745822;7.910984902;7.849023663;31.55933201;1724.7134;41.52966891;10.65029682;-1.791459704;5;0.2;300;70;100;20;10
49;58.55726461;5387.437943;73.39916854;11.72556084;11.70610402;32.57073487;1912.107229;43.72764834;11.18145625;-4.258928498;5;0.2;300;70;100;20;30
49;55.18486521;3475.561513;58.95389311;13.28610909;10.45244235;44.10373094;2916.877625;54.00812555;15.54648536;-7.096254091;5;0.2;300;70;100;20;1
49;17.65258026;703.5896252;26.5252639;4.4935166;-3.208846325;37.07833614;2393.256418;48.92092004;12.46729543;-2.037582616;5;0.2;300;70;100;20;5
49;45.76765188;2522.831951;50.22780058;10.93498805;10.51088095;40.75057436;2534.48468;50.34366574;14.2745637;-5.456348304;5;0.2;300;70;100;20;10
49;27.01642415;935.309429;30.58282899;6.623095282;-0.192325186;46.4687225;3399.656197;58.30657079;15.61485092;4.39576087;5;0.2;300;70;100;20;30
49;100.1239677;10548.89271;102.7078026;24.37379725;-24.37379725;39.46683558;2758.548611;52.52188697;12.64441905;-0.125620078;5;0.2;300;70;100;20;1
49;36.36905436;2102.63268;45.85447284;9.218223712;-7.163378334;41.03211619;2700.823764;51.9694503;13.04534044;8.746848879;5;0.2;300;70;100;20;5
