Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs; Batche Size; Prediction Window
0;218.1237029;49311.9289;222.062894;33.85522452;33.85522452;119.2195377;17450.58906;132.1006777;29.1581106;27.71207299;203;0.1;700;85;60;5
0;229.4265864;54982.99276;234.4845256;35.72077219;35.72077219;119.0367699;17528.81921;132.3964471;29.48059509;28.01256835;203;0.1;700;85;60;5
0;265.6210119;73526.89762;271.1584364;41.06277013;41.06277013;119.1077745;17604.31997;132.6812721;29.72916978;27.29103736;203;0.1;700;85;60;5
0;371.1419068;143022.3832;378.1830022;57.65950048;57.65950048;120.2150726;18119.44056;134.6084713;30.28996385;27.29032506;203;0.1;700;85;60;5
0;361.5622411;138887.32;372.6758913;56.53460451;56.53460451;112.5477268;15958.79066;126.3281071;28.7849106;23.80202954;203;0.1;700;85;60;5
0;353.9526298;137855.4553;371.2889108;56.06149315;56.06149315;112.4018158;16024.3359;126.587266;28.80296684;23.54533465;203;0.1;700;85;60;5
0;340.852338;129612.4508;360.0172923;55.4687814;55.4687814;113.0423902;16450.58297;128.259826;29.03476753;24.24601289;203;0.1;700;85;60;5
0;325.9558707;121260.299;348.2244952;54.366039;54.366039;110.2018498;15944.79603;126.272705;28.43332344;23.65635674;203;0.1;700;85;60;5
0;316.7917609;114870.1622;338.9250096;54.4277577;54.4277577;110.7231828;16167.23939;127.1504597;28.88507682;24.06887462;203;0.1;700;85;60;5
0;255.5399191;87623.84094;296.0132445;43.86663457;43.86663457;108.9112652;15775.92025;125.6022303;28.41600946;23.68194709;203;0.1;700;85;60;5
0;240.0743974;78911.9453;280.9127005;42.46640379;42.46640379;109.2665569;15927.47756;126.2041107;28.66648227;24.15298325;203;0.1;700;85;60;5
0;223.7915087;62954.15287;250.9066617;42.19902462;42.19902462;108.8273711;16075.96581;126.7910321;28.62117884;24.81818428;203;0.1;700;85;60;5
0;218.9603963;53498.51211;231.2974537;44.50066635;44.50066635;106.8414072;15480.69936;124.4214586;28.44320343;23.57532759;203;0.1;700;85;60;5
0;224.5157803;54095.05131;232.5834287;47.50617299;47.50617299;108.2382733;16140.66539;127.0459184;28.8215966;25.47861302;203;0.1;700;85;60;5
0;202.0873636;42087.8164;205.1531535;44.35748604;44.35748604;103.4902681;14991.81963;122.4410864;27.76918531;23.19951699;203;0.1;700;85;60;5
0;188.2513771;35832.49301;189.2947252;42.43041777;42.43041777;99.96581455;14248.98032;119.3690928;26.96967795;21.99770458;203;0.1;700;85;60;5
0;181.7382861;33246.11727;182.3351784;41.41509271;41.41509271;97.84523981;13652.11675;116.8422729;26.70835738;20.58199441;203;0.1;700;85;60;5
0;182.7891796;33542.42143;183.145902;41.84291451;41.84291451;97.92040109;13810.64385;117.5186958;26.88678502;20.45052036;203;0.1;700;85;60;5
0;180.9182292;32812.10632;181.1411227;41.76509396;41.76509396;93.63311188;12523.7884;111.9097333;26.21640736;17.36636367;203;0.1;700;85;60;5
0;185.278662;34393.80631;185.4556721;43.09326681;43.09326681;94.45740382;12730.02813;112.8274263;26.79031586;17.18638785;203;0.1;700;85;60;5
0;182.7574055;33488.47338;182.9985611;42.9265206;42.9265206;92.49835098;12245.77585;110.6606337;26.68142292;15.13127497;203;0.1;700;85;60;5
0;184.4777702;34093.69621;184.6447839;43.49969659;43.49969659;91.72009029;11949.10443;109.3119592;27.0186765;13.21469573;203;0.1;700;85;60;5
0;180.3860905;32888.38381;181.3515476;42.77580139;42.77580139;87.47530862;11328.39774;106.4349461;26.16289614;9.413209293;203;0.1;700;85;60;5
0;197.8620815;39467.55011;198.6644158;47.02648375;47.02648375;88.15946649;10935.87646;104.574741;26.89394994;9.889233858;203;0.1;700;85;60;5
0;200.1818684;40334.19783;200.8337567;47.74841401;47.74841401;87.95982146;10651.537;103.2062837;27.49901437;7.443245232;203;0.1;700;85;60;5
0;189.2759831;36084.18441;189.9583755;45.46766549;45.46766549;85.04102131;10157.92981;100.7865557;26.7405843;6.091481978;203;0.1;700;85;60;5
0;157.2734482;25302.45202;159.0674449;37.99069022;37.99069022;89.47327858;11010.71456;104.9319521;29.02342394;2.72971986;203;0.1;700;85;60;5
0;176.7163925;31980.24384;178.8302095;43.0584284;43.0584284;87.40971001;10498.34704;102.4614417;28.5526022;2.018229217;203;0.1;700;85;60;5
0;158.6605714;25802.59104;160.6318494;38.9085354;38.9085354;83.03976465;9923.006125;99.61428675;26.87635388;2.610343993;203;0.1;700;85;60;5
0;131.1386102;17933.41172;133.9156889;32.19430466;32.19430466;88.89453805;11078.23921;105.2532147;29.88573084;-2.069559457;203;0.1;700;85;60;5
;227.537;60990.111;236.205;44.74;44.74;;;;;;;;;;;
