Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs; Batche Size; Prediction Window
0;121.8534369;25484.26576;159.6379208;18.64525842;17.67659608;46.15273512;4252.115864;65.20824997;12.9603162;-4.154872602;1;0.4;400;100;10;30
0;111.2062195;22672.88692;150.5751869;16.95067962;16.38100786;51.19596607;5042.717195;71.01209189;14.4647707;-7.791680952;1;0.4;400;100;10;30
0;77.6926593;9238.893302;96.11916199;11.93913415;10.63250071;48.54559113;4729.440626;68.77092864;13.3674671;-6.449290165;1;0.4;400;100;10;30
0;91.38767904;15249.98593;123.4908334;13.91457303;13.52045998;39.53150081;3302.339223;57.46598318;11.04139872;-5.455562392;1;0.4;400;100;10;30
0;113.9010293;19905.96913;141.0885152;17.52373862;16.10714924;54.58248932;5852.685251;76.50284473;14.86219268;-9.008710549;1;0.4;400;100;10;30
0;56.9912559;6973.988977;83.51041238;8.62527488;5.256124851;38.23585692;2890.88326;53.76693463;10.63477481;-3.281653234;1;0.4;400;100;10;30
0;65.60863464;6677.607948;81.71663202;10.06954085;10.05086152;42.57207755;3515.951851;59.29546231;11.99478098;-6.022064136;1;0.4;400;100;10;30
0;126.8882166;26942.94959;164.1430766;19.43637185;19.41016199;45.14743559;3859.195834;62.12242617;12.56166692;-4.80601034;1;0.4;400;100;10;30
0;100.8949163;17926.11212;133.8884316;15.36965075;15.36965075;39.62881465;3209.549408;56.65288526;11.30605521;-3.141408474;1;0.4;400;100;10;30
0;132.4851542;28002.01299;167.3380202;20.37420772;19.89811378;44.66959457;4214.609746;64.92002577;12.39657884;-6.172455744;1;0.4;400;100;10;30
0;168.4231293;40936.04506;202.3265802;26.01379585;26.01379585;41.04750038;3321.485653;57.63233166;11.53089981;-5.516161672;1;0.4;400;100;10;30
0;110.0331941;22147.79946;148.8213676;16.77373699;15.81408256;42.88049936;4044.209968;63.59410325;12.06080344;-5.325061232;1;0.4;400;100;10;30
0;121.1596588;22139.68363;148.7940981;18.62689983;18.62689983;39.86307341;3112.119175;55.78637087;10.9074867;-3.329240677;1;0.4;400;100;10;30
0;113.7842474;24589.05126;156.8089642;17.29049538;17.10180721;40.69807587;3340.815694;57.79978974;11.80564173;-6.271275476;1;0.4;400;100;10;30
0;103.01896;19144.52195;138.3637306;15.70792105;15.69562367;49.32436176;4676.749792;68.38676621;14.41296079;-9.696259267;1;0.4;400;100;10;30
0;72.10712209;10121.32269;100.6047846;10.9392467;9.303795473;41.98536615;3878.2114;62.27528723;11.81489793;-5.693278976;1;0.4;400;100;10;30
0;117.1958334;23638.25253;153.7473659;17.92179085;17.64925231;46.86804569;4373.74561;66.1342998;13.28525255;-6.368741968;1;0.4;400;100;10;30
0;104.2113766;20291.15792;142.4470355;15.86183929;14.29094638;45.7067302;4148.031174;64.40521077;12.81517996;-7.83957742;1;0.4;400;100;10;30
0;87.99588399;11581.76232;107.6185965;13.52717256;8.982621901;63.68576173;7841.463015;88.55203563;17.45175645;-12.49356084;1;0.4;400;100;10;30
0;102.1943088;15218.44884;123.3630773;15.75604601;13.91412403;53.20453233;5356.951695;73.19119957;14.59856226;-6.956384591;1;0.4;400;100;10;30
0;70.5058257;9985.697041;99.92845962;10.67772907;9.575521691;43.41115838;3880.756103;62.29571496;12.28075977;-6.184516532;1;0.4;400;100;10;30
0;147.8161562;30886.60242;175.7458461;22.88480537;22.82695037;40.74414246;3694.347229;60.78114205;11.26972804;-3.734410588;1;0.4;400;100;10;30
0;79.28130239;12221.60685;110.5513765;12.03134898;10.01779349;46.65821745;4815.421001;69.39323454;12.87845137;-7.297743104;1;0.4;400;100;10;30
0;91.02352193;15602.15401;124.9085826;13.822902;13.822902;38.27590138;2776.198593;52.68964408;10.96718008;-5.364976473;1;0.4;400;100;10;30
0;63.82877808;8916.709087;94.42832778;9.624491701;9.103818064;44.00008371;3612.721995;60.10592313;12.4130828;-5.516109306;1;0.4;400;100;10;30
0;113.0226936;23935.13117;154.7098289;17.2033773;16.37263294;41.82719554;3740.667499;61.16099655;11.74235196;-5.420903579;1;0.4;400;100;10;30
0;120.1916596;24338.62727;156.0084205;18.40871987;17.51305778;41.72204377;3712.681785;60.93177977;11.14600554;-3.485595986;1;0.4;400;100;10;30
0;167.412133;40312.66236;200.7801344;25.90763238;24.68234182;50.50888157;5382.301299;73.36416904;14.03566147;-6.587314145;1;0.4;400;100;10;30
0;156.4843957;36708.07964;191.5935271;24.149336;23.81045782;47.83347004;4412.83843;66.42919863;13.73531103;-6.333700987;1;0.4;400;100;10;30
0;107.7136298;21437.48744;146.4154618;16.40540914;15.95847248;45.7640431;4074.842588;63.83449372;12.91747487;-5.831138551;1;0.4;400;100;10;30
;107.21;20440.916;139.316;16.413;15.513;;;;;;;;;;;
