Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs Filter Size;Batche Size;Prediction Window;
9;48.39622157;4388.699903;66.24726336;15.60572795;3.015486418;46.74106285;3727.1347;61.05026372;12.50938693;5.870166994;5;0.2;300;70;100;20;5
9;47.39162323;4163.883462;64.52816023;14.92392806;4.710476717;32.94810267;1695.095717;41.17154013;9.655887284;2.329143362;5;0.2;300;70;100;20;10
9;34.70617483;2217.258274;47.08777203;10.85393436;5.416928371;29.78947043;1470.1869;38.34301632;9.237343256;2.505972052;5;0.2;300;70;100;20;30
9;34.56174194;1793.52592;42.35004037;12.69240009;11.27693788;50.52166171;4900.171442;70.00122458;13.85169109;4.889396693;5;0.2;300;70;100;20;1
9;23.81261953;862.0725742;29.36107243;10.00175845;-8.313909261;50.85382532;5108.616958;71.4745896;14.4191748;-8.431002518;5;0.2;300;70;100;20;5
9;25.10834595;999.7162657;31.61829005;10.55432501;-8.627318778;47.23868812;3708.375352;60.89643136;12.35401838;0.072488402;5;0.2;300;70;100;20;10
9;19.00258667;488.5993697;22.10428397;7.862116008;-2.894666734;48.36256031;4074.907579;63.83500277;12.91714764;-0.392107686;5;0.2;300;70;100;20;30
10;101.5904597;11852.56526;108.8694873;21.02154244;21.02154244;38.85727801;2150.140842;46.36961119;12.59493685;2.311822419;15;0.7;100;10;20;70;1
10;62.90299327;5580.052797;74.69975098;12.73334764;12.73334764;28.3595531;1436.748046;37.90445944;9.257617993;5.734129551;15;0.7;100;10;20;70;5
10;102.5841359;12209.15998;110.4950677;21.28709021;21.28709021;31.59177121;1905.066006;43.64706182;9.882931577;2.078327939;15;0.7;100;10;20;70;10
10;150.2554052;24950.58634;157.957546;31.25216611;31.25216611;68.58260592;6538.19531;80.85910778;21.13642656;18.44826502;15;0.7;100;10;20;70;30
10;114.3156676;13239.01485;115.060918;27.74789363;27.74789363;76.21804735;7873.211258;88.73111775;24.06753512;24.00273675;15;0.7;100;10;20;70;1
10;20.30775482;813.2829063;28.51811541;4.86066859;2.677353813;33.62345913;1629.492565;40.36697369;11.86623956;4.704568071;15;0.7;100;10;20;70;5
10;104.5271153;11627.3729;107.8302968;25.19315498;25.19315498;76.51018276;9532.25622;97.63327414;25.13552527;23.67310902;15;0.7;100;10;20;70;10
10;156.4101918;25125.89947;158.5115121;37.85460304;37.85460304;63.81163317;6573.150051;81.07496562;19.79215952;17.21275477;15;0.7;100;10;20;70;30
10;80.33733073;7647.127998;87.44785874;18.83073578;18.75302357;32.80935296;1470.5343;38.3475462;11.36553736;-4.007929831;15;0.7;100;10;20;70;1
10;165.9380428;28555.07994;168.9824841;39.49222258;39.49222258;66.43688507;7575.943338;87.03989509;19.87365051;18.84388768;15;0.7;100;10;20;70;5
