Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs; Batche Size; Prediction Window
0;35.81567261;3384.955578;58.18037107;6.828234897;5.745512904;34.71602225;2106.458873;45.89617493;11.8737143;-2.14465782;5;0.4;200;200;25;1
0;35.73115184;3898.738311;62.43987757;6.728065127;5.617887601;33.37086463;1879.959181;43.35849606;11.44504298;-3.817473565;5;0.4;200;200;25;5
0;28.78069733;2374.382413;48.72763501;5.483909244;2.783984467;34.20568919;2002.158974;44.7454911;11.68008081;-4.782389784;5;0.4;200;200;25;10
0;34.3565388;2937.04145;54.19447804;6.587082908;5.494605827;31.64491859;1775.279163;42.13406179;10.72034816;-4.073558714;5;0.4;200;200;25;30
0;45.96302236;2284.001173;47.79122485;11.14460409;6.885439053;37.46296853;2213.34051;47.04615297;12.61372838;-1.440270301;5;0.4;200;200;25;1
0;39.27878337;1754.160307;41.88269699;9.620613288;3.558972096;38.44275209;2415.705222;49.14982424;13.01710841;-1.342515615;5;0.4;200;200;25;5
0;26.10692067;1089.23585;33.0035733;6.498660396;-1.132873205;39.21008493;2586.967278;50.86223823;13.18971579;-1.008845309;5;0.4;200;200;25;10
0;20.62800008;642.8059362;25.35361781;5.173071842;-3.203982036;37.42283538;2293.65494;47.89211772;12.66693313;-1.385074391;5;0.4;200;200;25;30
0;48.71599691;3097.857543;55.65840047;12.21642067;-12.20746528;40.14556315;2806.007586;52.97176216;12.75925731;0.999228976;5;0.4;200;200;25;1
0;49.20463826;3265.413112;57.1437933;12.38362131;-12.29625169;38.75995268;2545.30323;50.45099831;12.81753825;-0.957079795;5;0.4;200;200;25;5
0;46.9348085;3382.522189;58.15945485;11.80079037;-4.781388172;41.1549719;2890.024885;53.75895168;13.50076304;-0.529404768;5;0.4;200;200;25;10
0;166.4973634;30361.68804;174.246056;39.2857779;31.36621608;37.92190227;2538.626037;50.38477981;12.88741626;-0.168336556;5;0.4;200;200;25;30
0;50.55622604;4228.057221;65.02351283;16.16933302;2.647286701;34.80920337;1908.167457;43.68257613;10.15199594;3.364281693;5;0.4;200;200;25;1
0;62.9230483;6540.01501;80.87035928;20.57215465;3.766776666;36.98433144;2212.620826;47.03850365;10.55738951;4.283297919;5;0.4;200;200;25;5
0;55.91132858;4330.061751;65.80320472;18.84200823;-1.151645742;34.65736888;1924.248444;43.86625632;10.08202853;2.372579545;5;0.4;200;200;25;10
0;39.55798564;2947.132256;54.28749631;12.29145251;5.461894692;42.80158845;3166.294785;56.26983904;11.80687976;5.708920824;5;0.4;200;200;25;30
0;27.28656199;1121.154529;33.4836457;11.46840407;-7.69888913;47.65752157;4121.677147;64.20028931;12.26364202;0.742876011;5;0.4;200;200;25;1
0;20.30692307;620.6535701;24.91291974;8.334066685;-3.411465248;47.57190567;3928.717704;62.67948392;12.4953656;0.552472752;5;0.4;200;200;25;5
0;25.16983546;1089.398754;33.00604118;10.56985106;-6.717730489;47.98045411;4136.294218;64.31402816;12.46805051;2.369497569;5;0.4;200;200;25;10
0;40.05036377;2945.076811;54.26856191;17.1462277;-14.6544397;46.52571549;3948.737165;62.83897807;12.49802543;-1.224873693;5;0.4;200;200;25;30
1;70.25264587;7525.995067;86.75249314;14.09680407;14.09680407;18.91157579;596.8108552;24.42971255;6.116369072;2.000115161;20;0.2;600;20;25;1
1;59.17217662;5885.529621;76.71720551;11.74895438;11.74895438;17.59222752;524.9687857;22.91219731;5.990035805;-1.835701183;20;0.2;600;20;25;5
1;82.61861369;8965.304042;94.68528947;16.81557879;16.81557879;19.9286699;618.8876847;24.87745334;6.548689785;-0.221069282;20;0.2;600;20;25;10
1;51.60401947;5132.335725;71.64032192;10.12970231;9.379685053;19.11206412;681.9461867;26.11409938;6.329956845;-2.190120014;20;0.2;600;20;25;30
1;28.86239197;988.3746109;31.43842571;6.916155491;6.04245104;19.27586733;662.8208716;25.74530776;6.510382884;-1.651958565;20;0.2;600;20;25;1
1;30.19556722;1072.157779;32.74382048;7.392600018;3.175134232;20.71204357;780.7487941;27.94188244;7.062181256;-1.65753152;20;0.2;600;20;25;5
1;25.25658;743.0120079;27.2582466;6.109839969;4.029810487;21.44437794;822.0065325;28.6706563;7.076998186;1.177583393;20;0.2;600;20;25;10
1;29.69437439;1076.835901;32.8151779;7.086405493;6.652251449;23.04531161;919.8381614;30.32883383;7.774068632;-0.641879293;20;0.2;600;20;25;30
1;70.49217753;6832.411832;82.65840448;16.46527176;14.74751566;22.24711503;861.1207042;29.34485822;7.784409869;-4.281914966;20;0.2;600;20;25;1
1;100.7399135;12628.65222;112.3772762;23.55521319;23.51692187;23.52633178;862.0218074;29.36020789;8.022280788;-0.835181455;20;0.2;600;20;25;5
1;137.3207012;21743.45946;147.4566359;32.28995217;32.2637956;21.26515639;756.0556868;27.49646681;7.452720001;-3.046917014;20;0.2;600;20;25;10
1;153.8427055;27305.55852;165.2439364;36.04525523;35.88140104;23.40931573;908.0646201;30.13411057;8.379370312;-2.949751296;20;0.2;600;20;25;30
1;33.52787043;2060.557138;45.39336007;10.57232948;4.951480111;18.8983379;546.9909745;23.38783818;6.012332524;-0.713947896;20;0.2;600;20;25;1
1;26.43835139;1542.562312;39.27546705;8.106962318;3.870987197;20.62284528;693.9180134;26.34232361;6.632177007;-0.576433605;20;0.2;600;20;25;5
1;21.82094579;878.2544906;29.63535879;7.237673292;-0.096411027;25.6749741;1087.205069;32.97279286;7.733465809;1.070005966;20;0.2;600;20;25;10
1;39.44365667;3323.372656;57.64870038;11.93490408;8.036714078;24.03520211;951.7119884;30.84982963;7.394617611;0.944883486;20;0.2;600;20;25;30
1;49.47249166;3656.40008;60.46817411;20.80502979;-20.24796344;33.12791961;1921.908871;43.8395811;8.41835246;1.484334068;20;0.2;600;20;25;1
1;47.69378103;3422.361687;58.50095458;20.08308256;-19.9193509;24.12211413;1136.94341;33.71859145;6.417724394;0.109801572;20;0.2;600;20;25;5
1;29.78209702;1341.831508;36.63101838;10.95425936;9.843731592;30.02210478;1567.485961;39.59148849;8.180649625;3.120464557;20;0.2;600;20;25;10
1;37.96964676;2121.633718;46.06119535;15.73492762;-8.361279448;32.72710244;1762.422003;41.98121011;9.79068793;-5.028444286;20;0.2;600;20;25;30
