Hyper_id,MAE_test,MSE_test,RMSE_test,MAPE_test,MPE_test,MAE_train,MSE_train,RMSE_train,MAPE_train,MPE_train,Window,Dropout Rate,Number of Neurons (each layer),Number of Epochs, Batche Size, Prediction Window
0,79.24378224690756,13263.80677543156,115.16860151721718,13.955349142803705,13.955349142803705,22.112016566883433,986.3466232993912,31.40615581855556,6.903114005789971,2.2294586869691866,40,0.7,800,100,20,1
0,89.60255096435547,14943.229021339337,122.24250087976496,16.076265344747604,16.076265344747604,21.36193827357861,858.928082637973,29.30747485946159,6.791954599217011,3.5006365029046487,40,0.7,800,100,20,5
0,82.00147318522136,13867.078988488309,117.7585622725087,14.483018891870705,14.483018891870705,19.1087974813864,724.6434220188389,26.91920173442814,6.176791720676129,1.2708543045888574,40,0.7,800,100,20,10
0,76.98411682128906,14225.532468857295,119.27083662344829,13.28754480920905,13.28754480920905,19.96716561793121,819.221741669903,28.62204992081984,6.317404520290565,0.11554563337866147,40,0.7,800,100,20,30
0,51.457445475260414,2820.6190367044246,53.109500437345716,12.182577062234477,12.182577062234477,20.62534421747381,889.3241331489143,29.82153807483635,6.958386505835581,1.594567226397487,40,0.7,800,100,20,1
0,30.792673441569015,1272.5347048979086,35.67260440306971,7.258798593635738,7.258798593635738,20.701328207593445,878.5041437584342,29.63957057311111,6.982884388387678,1.0332191908398185,40,0.7,800,100,20,5
0,33.93009541829427,1242.1027870854973,35.24347864620485,8.039228418225242,8.024232568738737,21.556240894291076,925.9779612404907,30.42988598796405,7.307096728299771,1.6622946998132087,40,0.7,800,100,20,10
0,20.64117848714193,656.8519136531793,25.629122373838307,4.8546092085026045,4.555767893590377,20.64133111438612,888.0711088627353,29.800521956213036,6.9092147442445055,0.8945656616400273,40,0.7,800,100,20,30
0,40.369987691243495,2776.666714285539,52.69408614147834,9.33236795650802,8.578590546668345,24.543259013782848,1015.2595135608449,31.863137220946165,8.500554516250629,-0.9664892143936556,40,0.7,800,100,20,1
0,84.37644307454427,8930.783568882942,94.5028230736148,20.064676346440802,20.064676346440802,24.46889862620503,972.2757938174329,31.18133726794656,8.577275089117967,0.9877709369297645,40,0.7,800,100,20,5
0,138.9747183227539,21705.05818889845,147.32636623801744,33.562255330946755,33.562255330946755,22.350704049732183,970.3560156293712,31.15053796693359,7.691201720562477,-1.4575673936269962,40,0.7,800,100,20,10
0,150.66449773152667,24242.32353167646,155.6994654187241,36.7952624537005,36.7952624537005,25.425450783982473,1250.4679184309068,35.36195580607649,8.720328590951098,2.062448864900482,40,0.7,800,100,20,30
0,87.4667732747396,10103.27057728101,100.51502662428643,23.387445834017587,23.387445834017587,18.138218030062585,602.7336576326651,24.55063456680224,6.202947644424513,-1.0063601153176802,40,0.7,800,100,20,1
0,90.18112009684246,11455.901317338905,107.03224428805977,24.017786037096517,24.017786037096517,22.34760898275113,941.1060215354019,30.677451353321413,7.2411392102093135,-2.483111079832113,40,0.7,800,100,20,5
0,80.59476043701171,9463.121451608,97.27857652951137,21.461125689364984,21.461125689364984,22.824807802983617,990.0667244559928,31.465325748448766,7.6799968586461365,-3.5369196744507314,40,0.7,800,100,20,10
0,93.59181828816733,10855.217637884816,104.18837573301936,25.314527564756816,25.314527564756816,18.97381513089739,692.3755684337721,26.313030392445718,6.719233728212558,-1.9018772850581245,40,0.7,800,100,20,30
0,86.79352498372396,7734.40782792749,87.9454821348288,37.189112863171,-37.189112863171,24.12138223127885,1071.3118748271056,32.73090091682637,7.18244282739601,-2.1264835974877974,40,0.7,800,100,20,1
0,54.63270446777345,3211.532565208292,56.67038525727783,23.340285755957897,-23.340285755957897,24.333337353347638,976.6956890918419,31.252130952814113,7.350284593075654,-0.25494962902862434,40,0.7,800,100,20,5
0,18.603871358235676,535.7104009234092,23.145418573087184,8.138028839603773,-1.7689275169220628,23.460263203136332,931.3666081212999,30.518299561431988,7.068714418167405,0.06234451274611777,40,0.7,800,100,20,10
0,45.243069763183605,2433.324908121073,49.328743224625875,19.3321013080741,-19.3321013080741,19.45664905260369,684.0146866035435,26.1536744378977,6.487950511007289,-3.0174528245046375,40,0.7,800,100,20,30
1,70.74562754313152,11655.591257755641,107.96106361904573,12.2726360361154,12.2726360361154,20.233222274780275,847.0666316208498,29.104409143991393,6.360669214491854,2.74074548331156,40,0.5,600,85,20,1
1,72.39992746988932,12675.707973901332,112.58644667055326,12.479701206645679,12.459028741166026,21.22417665534064,893.6191109354087,29.893462678910396,6.772437041591084,1.156149235880555,40,0.5,600,85,20,5
1,82.22469248453777,14390.017233553623,119.95839792842193,14.450524073026166,14.450524073026166,20.384512782262817,795.3602035946022,28.20213118887653,6.566817200250198,1.8045413550523117,40,0.5,600,85,20,10
1,88.69651916503906,15938.972998246756,126.24964553711331,15.716256681923241,15.716256681923241,18.934770919168663,681.9333489362448,26.113853582653114,6.084409786606095,-0.7478315750435358,40,0.5,600,85,20,30
1,26.910040181477864,874.2979447151616,29.568529633973373,6.360957772487327,6.112548828490026,21.508868671764024,867.8931713213768,29.460026668714622,7.455725435568077,-1.664848689492189,40,0.5,600,85,20,1
1,23.68794169108073,795.6111242980313,28.206579450511743,5.580532177885365,5.211311568439404,24.385381947088675,1064.4429256844787,32.62580153321108,8.268721726393636,-1.1715380262142951,40,0.5,600,85,20,5
1,38.09592356363932,1585.214163008465,39.81474805908566,9.023621180573079,9.023621180573079,21.293398240658078,979.5919381094315,31.29843347692391,7.362836850529001,-0.44763303336344895,40,0.5,600,85,20,10
1,18.346012064615888,553.1490314152979,23.519120549359364,4.315939801531468,4.051338168636485,22.674904712389278,1038.2504937937774,32.22189463383209,7.795167867037221,-1.1665238409762917,40,0.5,600,85,20,30
1,62.1590190633138,5376.870041557341,73.32714396154634,14.587793840950598,14.587793840950598,23.809363236860793,1044.3292409289345,32.31608331665418,8.120289714501572,1.2047121568329953,40,0.5,600,85,20,1
1,77.22210245768228,7324.169857048595,85.58136395880003,18.376742072145937,18.376742072145937,19.53833070807501,837.5586384611801,28.940605357545305,6.605298417152502,-0.34950727398225956,40,0.5,600,85,20,5
1,104.98266866048176,14022.617182115464,118.41713213093561,25.091778403684888,25.091778403684888,24.111385534866223,1036.2939453666727,32.19151977410623,8.277198607196874,0.025552894896184137,40,0.5,600,85,20,10
1,149.49108311971025,23613.360255108433,153.6663927314897,36.596709964511014,36.596709964511014,21.180460062514253,841.3694714125244,29.00636949727636,7.419824075244408,-0.33889133280518063,40,0.5,600,85,20,30
1,89.19699712117514,10600.060721255422,102.95659629793238,23.773193790112597,23.773193790112597,21.700720790516247,879.6829217873984,29.65944911469865,7.175242857543816,-3.296703813749127,40,0.5,600,85,20,1
1,103.94783559163413,14319.424795748018,119.66379901936934,27.912694187557115,27.912694187557115,25.44044230749848,1154.908711559265,33.983947851290985,8.207043145656899,-0.555387968405979,40,0.5,600,85,20,5
1,95.03399332682292,11998.650024900993,109.53834956261205,25.603264065957088,25.603264065957088,21.68847967090297,802.3248588903173,28.32533951941825,7.340247373308742,0.61041978326262,40,0.5,600,85,20,10
1,81.4877505493164,8383.672087023633,91.56239450245735,21.949027575525694,21.949027575525694,23.154071208276303,973.7766634349832,31.20539478095067,8.230565405681224,-4.578258558920594,40,0.5,600,85,20,30
1,87.82241394042968,7987.340793356164,89.37192396584156,37.665009482897396,-37.665009482897396,26.300859388871626,1189.8491792398281,34.49419051434354,7.917091055298423,-3.949845778852919,40,0.5,600,85,20,1
1,67.25506164550782,4671.6747516436335,68.3496507060836,28.852011993766318,-28.852011993766318,24.39208975275722,990.6762537080779,31.47500998741824,7.605930666280118,-4.993039592483322,40,0.5,600,85,20,5
1,40.85761444091798,1887.8296647485524,43.44916184172662,17.65737511688451,-17.65737511688451,24.20337464228584,1069.813565624385,32.70800461086529,7.516938992864168,-4.653161348666787,40,0.5,600,85,20,10
1,57.557655893961595,4296.7111933046,65.54930353027864,24.460756589474332,-24.460756589474332,22.132383479283096,856.8963812719588,29.272792508948626,6.91357212728191,-3.219634797236221,40,0.5,600,85,20,30
2,59.86370778401692,10463.722203240055,102.29233697222904,10.028240243036072,9.170026950461647,36.17101199871839,2110.3144170223873,45.938158615930476,12.395494950708283,-5.272442266599155,3,0.5,400,85,50,1
2,57.09271993001301,9038.743267100308,95.07230546852384,9.665646701966665,7.082570573766938,34.3996814106786,1952.834879067374,44.190891358597575,11.804054980065674,-5.279525492622723,3,0.5,400,85,50,5
2,56.66600494384765,9752.577974865879,98.75514151104174,9.42360313981859,8.939938274029732,35.75493573571881,1944.4869899228156,44.096337602150314,12.595683993270743,-8.811380406506618,3,0.5,400,85,50,10
2,57.02320648193359,9348.611839821713,96.68821975722643,9.574842544651956,9.150774623769674,33.78729404040745,1858.0301461420065,43.10487380960541,11.511071126915882,-5.675917162225884,3,0.5,400,85,50,30
2,48.621308085123694,2462.971093922681,49.62832954999273,11.52413851477537,11.52413851477537,36.97460082112118,2093.3223846922165,45.75284018170038,12.486569331465699,-2.09153483573374,3,0.5,400,85,50,1
2,27.14960896809896,842.0428079259632,29.017973876994983,6.427361116631546,6.400292540585742,41.63348375768037,2723.5396829039755,52.18754336912186,14.186584929389614,-3.636781694457667,3,0.5,400,85,50,5
2,21.487747294108075,724.7340881191587,26.92088572315478,5.062637160915707,4.810275730677942,39.04069064539721,2458.2898697454834,49.58114429645088,13.263313702965718,-3.156880291082162,3,0.5,400,85,50,10
2,8.156038716634114,102.9236057196142,10.145127190903729,1.940431897769743,-0.4685709054340232,38.81884309904916,2349.7531989619006,48.474252948982105,13.207270038927687,-2.7937992367793636,3,0.5,400,85,50,30
2,27.622619018554687,1000.7256215526089,31.63424760528704,6.622099688898405,1.6311284145328806,38.754313247008895,2472.4918977931998,49.72415809034075,12.493679532224512,0.9763097293520093,3,0.5,400,85,50,1
2,31.911790974934895,1519.5858531672186,38.98186569633653,8.206540391973334,-7.047628863679649,39.152761950502935,2496.892279798097,49.96891313404863,13.150928560521823,-2.1114888205261924,3,0.5,400,85,50,5
2,39.04277516682942,2194.07124125795,46.84091418042511,9.998568536662738,-9.350050656769602,38.76305363972982,2502.0021917802255,50.02001791063479,13.053187486762019,-1.3114854269618994,3,0.5,400,85,50,10
2,53.19510284423828,3585.381560648334,59.87805575207276,13.138735481689586,-2.2731446634760757,37.03248312813895,2278.744431958468,47.73619624518137,12.718470207889194,0.7293457092957637,3,0.5,400,85,50,30
2,111.66792063395182,14307.416551794586,119.61361357217909,30.97352496747124,20.54245941899485,43.15998546672317,2934.8684031141293,54.174425729435555,13.257704592483515,-0.8661572834051124,3,0.5,400,85,50,1
2,128.62383158365884,18328.454206820905,135.38262150963433,36.03620806760851,20.413304351453338,37.137142150749874,2269.995634747805,47.64447118761846,12.170012439255771,-0.6706663924019289,3,0.5,400,85,50,5
2,113.37822016398111,15615.022306991565,124.96008285445222,31.376924424195373,21.63023423311263,39.375587854629906,2555.42760676083,50.55123744045075,12.48706531863273,1.416634689270815,3,0.5,400,85,50,10
