Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs; Batche Size; Prediction Window
0;76.12477325;10767.27104;103.7654617;14.09149357;14.09149357;7.877224921;117.4510554;10.83748381;2.495780123;0.772805494;30;0.5;200;120;25;1
0;69.27674571;9578.5149;97.8698876;12.72421446;12.68610936;6.906319739;88.0051371;9.381105324;2.302595661;-0.674180163;30;0.5;200;120;25;5
0;74.20502889;10016.71056;100.0835179;13.7732961;13.7732961;9.073742724;171.9954413;13.11470325;2.852810289;1.222729427;30;0.5;200;120;25;10
0;88.89580139;14229.66772;119.2881709;16.53362443;16.53362443;8.458439161;135.5471305;11.64247098;2.571518819;1.389181305;30;0.5;200;120;25;30
0;27.80582225;865.9685872;29.42734421;6.594091193;6.594091193;9.138766337;166.8734187;12.91794948;3.05790934;-1.045358602;30;0.5;200;120;25;1
0;32.79612498;1181.416727;34.37174315;7.799057148;7.190476076;7.907897511;114.6257337;10.70634082;2.737784409;-0.67415338;30;0.5;200;120;25;5
0;41.23037669;1871.132526;43.2565894;9.783146075;9.783146075;7.19678825;114.6413629;10.7070707;2.387344273;0.61862788;30;0.5;200;120;25;10
0;34.63787435;1332.389909;36.50191651;8.22489602;8.22489602;7.107151341;103.5085764;10.17391647;2.442630577;0.420527505;30;0.5;200;120;25;30
0;38.73667959;2308.800637;48.04998061;9.090877856;7.636143493;7.51551319;101.1497922;10.0573253;2.712301793;-1.812983356;30;0.5;200;120;25;1
0;47.13152761;2685.642033;51.82318046;11.27518848;10.43724171;6.665286618;87.43096459;9.350452641;2.300317954;0.082543671;30;0.5;200;120;25;5
0;91.74600769;12054.08878;109.7911143;21.59481632;21.49734606;6.803319399;90.87137745;9.532647977;2.373927321;0.06894012;30;0.5;200;120;25;10
0;170.2947514;33598.8223;183.2998153;41.12576557;40.81473275;8.531183615;114.9877771;10.72323538;3.090043282;2.209158438;30;0.5;200;120;25;30
0;76.8903362;7744.59649;88.00338908;22.08114108;22.08114108;11.7409688;237.9812592;15.42664121;3.573856913;2.630401809;30;0.5;200;120;25;1
0;78.04442301;8648.147639;92.9954173;22.20091015;22.20091015;10.1331581;182.940655;13.52555562;3.263618028;0.503939085;30;0.5;200;120;25;5
0;63.36784551;5953.081535;77.15621514;17.96878463;17.96878463;8.538141603;134.7071569;11.60634123;2.787814659;-1.701290427;30;0.5;200;120;25;10
0;59.05929474;5551.848102;74.51072475;16.48632179;15.8864829;7.203690242;99.78573642;9.989281076;2.400556286;-0.33028967;30;0.5;200;120;25;30
0;69.62964274;5250.364998;72.45940241;29.90085772;-29.90085772;12.45330597;264.7693728;16.2717354;3.61270822;-0.236263211;30;0.5;200;120;25;1
0;60.91919708;4126.169152;64.23526408;26.24395495;-26.24395495;9.15044969;159.8323326;12.64248127;2.66185579;-0.921399298;30;0.5;200;120;25;5
0;31.10378418;1119.960467;33.46581042;13.44527173;-13.44527173;12.21093016;349.8477255;18.70421678;3.12691969;-0.438277993;30;0.5;200;120;25;10
0;42.87408875;2304.560393;48.00583707;18.45233695;-17.55923452;9.353291535;157.8769801;12.56491067;2.788513628;0.631572413;30;0.5;200;120;25;30
1;72.45764984;10227.21384;101.1296882;13.33004753;13.33004753;8.432263468;135.0483451;11.62103029;2.811379201;1.326179146;30;0.5;400;85;30;1
1;68.53717306;9650.453845;98.2367235;12.52115996;12.52115996;9.906093183;188.4241223;13.72676664;3.175863561;0.923103854;30;0.5;400;85;30;5
1;85.09001068;11482.26882;107.155349;16.08774484;16.08774484;7.880278801;102.1415179;10.10650869;2.642372723;1.627201014;30;0.5;400;85;30;10
1;75.7275295;11593.44988;107.6728837;13.86677529;13.86677529;7.659848276;113.7144711;10.66369875;2.512701408;-0.41990583;30;0.5;400;85;30;30
1;17.12572021;389.6611883;19.7398376;4.078218174;3.151025968;8.890140177;175.4920802;13.24734238;2.923288992;-1.025211366;30;0.5;400;85;30;1
1;37.94381663;1571.48457;39.64195467;9.011254599;9.011254599;8.89825772;144.9321409;12.03877656;3.086879754;-1.528288837;30;0.5;400;85;30;5
1;33.43952688;1284.012679;35.83312265;7.925601794;7.925601794;8.783470572;143.505827;11.97939176;3.056142217;-1.094441549;30;0.5;400;85;30;10
1;28.35438822;895.0024466;29.91659149;6.72813164;6.724131283;8.061470376;129.9867898;11.40117493;2.767018721;0.513423582;30;0.5;400;85;30;30
1;21.88907389;665.2780405;25.79298433;5.303950148;0.359268463;7.745890639;113.6033147;10.65848557;2.702677139;0.366007602;30;0.5;400;85;30;1
1;30.98211507;1473.137705;38.38147607;7.182395195;5.57780692;7.546063739;102.6476107;10.13151571;2.709844401;-0.8411214;30;0.5;400;85;30;5
1;96.95833562;13790.92448;117.4347669;22.66383002;22.44366708;7.465777726;98.87758939;9.943721104;2.628716182;1.045090932;30;0.5;400;85;30;10
1;161.7342818;27362.89372;165.417332;38.67133008;38.67133008;16.0023083;441.6906596;21.01643784;5.812434571;-0.845608097;30;0.5;400;85;30;30
1;61.36935267;5550.111515;74.49907057;17.2845394;16.86836894;11.97610533;223.0695392;14.93551269;4.337050817;-3.50606687;30;0.5;400;85;30;1
1;71.08441528;7700.724573;87.75377242;19.9823575;19.40946573;12.93082806;257.3130164;16.04097929;4.587199947;-2.660225136;30;0.5;400;85;30;5
1;58.12364802;5328.957336;72.99970778;16.34386668;15.96664745;12.04387644;244.8391195;15.64733586;3.793225526;0.223370526;30;0.5;400;85;30;10
1;54.83091553;4705.117149;68.59385649;15.39668417;13.6407979;15.38840191;351.3265189;18.74370611;5.707983686;-4.514014972;30;0.5;400;85;30;30
1;69.05110423;5289.384003;72.72815138;29.65621893;-29.65621893;11.43368167;237.6669844;15.41645174;3.220691752;-1.874440541;30;0.5;400;85;30;1
1;55.19263407;3417.598148;58.46022706;23.79166221;-23.79166221;12.85466799;278.145671;16.67769981;3.467220181;1.410923894;30;0.5;400;85;30;5
1;57.01659597;3505.511288;59.2073584;24.46990652;-24.46990652;12.29363837;234.9007993;15.32647381;3.737165252;-1.585550886;30;0.5;400;85;30;10
1;49.86083974;3142.331377;56.05650165;21.43184502;-21.20431863;12.43369863;254.0895272;15.94018592;3.777899995;-2.106351326;30;0.5;400;85;30;30
2;58.06099162;8863.500798;94.1461672;10.26428794;9.920384285;34.485252;2099.986901;45.82561403;11.77205778;-2.296358449;1;0.6;800;85;15;1
2;46.81419759;6801.556825;82.47155161;8.11819811;6.660074215;33.45696786;1795.53478;42.37375107;11.49888727;-4.077193695;1;0.6;800;85;15;5
