Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs; Batche Size; Prediction Window
0;42.21187113;4503.852969;67.11075151;8.090802044;6.542388857;33.77337713;1871.705862;43.26321604;11.63788038;-4.106736711;4;0.3;300;200;50;1
0;30.83504883;3109.257035;55.76071229;5.778401133;4.220419365;33.74539267;1911.835498;43.72454114;11.51422545;-3.550792561;4;0.3;300;200;50;5
0;33.23032928;2855.920005;53.44080843;6.33994241;5.75420618;33.53728299;1898.30713;43.56956655;11.53088218;-4.70838302;4;0.3;300;200;50;10
0;31.14339355;2663.682167;51.61087257;5.924323795;4.437901857;32.62998709;1835.398125;42.84154672;11.11299862;-4.494870349;4;0.3;300;200;50;30
0;43.74454946;2111.652409;45.95271928;10.63835587;5.79584955;38.07406797;2277.486638;47.72302;12.88919999;-2.223173752;4;0.3;300;200;50;1
0;43.66235423;2086.504134;45.67826764;10.61213887;5.676430036;37.60823119;2304.761251;48.00792904;12.63766751;-0.7009013;4;0.3;300;200;50;5
0;22.12425385;842.1391771;29.01963434;5.548626315;-2.684565507;39.55015584;2551.58642;50.51323015;13.39981396;-2.678484918;4;0.3;300;200;50;10
0;19.61643026;655.7512615;25.60764069;4.930834835;-3.445249298;38.28391866;2338.043597;48.35332044;13.06055984;-2.170353852;4;0.3;300;200;50;30
0;59.74625722;4189.980422;64.73005811;14.80531097;-14.80531097;41.06835362;2730.707607;52.25617291;13.42062562;-1.016805973;4;0.3;300;200;50;1
0;36.72230489;1907.047265;43.66975229;9.219475565;-9.117533107;40.56055664;2782.080514;52.74543122;13.2259549;-0.080493409;4;0.3;300;200;50;5
0;44.78177653;2624.423448;51.22912695;11.02526517;-3.468406354;40.00394392;2723.190363;52.18419649;13.22777812;-0.985940613;4;0.3;300;200;50;10
0;154.9328514;26605.93328;163.1132529;36.46345471;30.07067275;39.85665894;2752.184945;52.4612709;13.66554752;-2.044025351;4;0.3;300;200;50;30
0;48.14299759;5241.14782;72.39577211;14.44197094;9.536747307;37.52731503;2264.539673;47.58717971;10.53642638;5.830203094;4;0.3;300;200;50;1
0;55.2421904;5622.510711;74.98340291;17.55356583;6.106487601;36.83958151;2095.567221;45.77736581;10.70252368;3.216342434;4;0.3;300;200;50;5
0;61.47948308;5253.813071;72.48319165;20.88457611;-2.11574393;37.91377322;2324.989495;48.21814488;10.97501038;3.494631425;4;0.3;300;200;50;10
0;39.12697286;2581.395543;50.8074359;12.41922353;3.508537551;40.2379384;2651.016177;51.48801974;11.69353577;5.114071714;4;0.3;300;200;50;30
0;24.27380686;809.9426484;28.45949136;10.03356235;-4.949070276;47.49674692;3874.973767;62.24928728;12.28967608;2.37134319;4;0.3;300;200;50;1
0;25.27028605;1036.254702;32.19091023;10.65266285;-8.064215411;49.40052486;4253.735446;65.22066732;12.62874429;3.420962114;4;0.3;300;200;50;5
0;24.43410192;1054.625832;32.47500318;10.25296397;-7.870232136;48.26293896;4179.251466;64.64713038;12.55716627;1.39260376;4;0.3;300;200;50;10
0;43.67312632;3312.021703;57.55016684;18.60901763;-15.03849687;47.92899395;4238.741017;65.10561433;12.73218718;0.361306451;4;0.3;300;200;50;30
1;54.642795;5865.219022;76.58471794;10.70348156;10.23744521;24.73659478;1085.174466;32.94198637;8.164352651;-0.104473414;15;0.3;600;100;20;1
1;33.45625163;3139.243318;56.02895071;6.35797841;4.605327872;25.32074498;1132.294649;33.64958616;8.419877518;-2.688791689;15;0.3;600;100;20;5
1;50.84375987;4539.010223;67.37217692;10.07552685;9.165836175;23.93458918;1039.358074;32.23907682;8.104402056;-3.25305403;15;0.3;600;100;20;10
1;44.72529226;3845.028087;62.00829047;8.775401777;7.958093804;24.91152965;1267.414526;35.6007658;8.183872458;-3.096803814;15;0.3;600;100;20;30
1;36.81217082;1556.111387;39.44757771;8.862185902;6.985800941;28.33240449;1334.284225;36.52785546;9.478144046;0.108351925;15;0.3;600;100;20;1
1;28.49809438;923.9443788;30.39645339;6.905877541;4.204824035;30.48525018;1536.614447;39.19967407;10.67985448;-4.470821937;15;0.3;600;100;20;5
1;35.8496286;1449.859764;38.0770241;8.628719934;6.679560733;27.18246094;1347.412146;36.70711301;9.045879895;0.066198337;15;0.3;600;100;20;10
1;29.34409993;1141.282625;33.78287473;6.980399569;6.727603305;26.58550183;1201.755939;34.66635169;8.952983854;0.390397414;15;0.3;600;100;20;30
1;24.9212145;1056.193496;32.49913069;6.267725972;-3.082245132;28.36776002;1297.986684;36.02758226;9.350776065;0.537205996;15;0.3;600;100;20;1
1;111.2333789;16514.06563;128.5070645;26.28815397;25.3632401;32.6362482;1758.997963;41.94040967;10.77337339;-1.225123732;15;0.3;600;100;20;5
1;145.1922083;24265.2659;155.7731232;34.1784885;32.27219386;28.21392369;1432.602472;37.84973543;9.232436192;-0.136882123;15;0.3;600;100;20;10
1;153.2620561;28706.3413;169.4294582;35.86643235;32.7592892;25.82400545;1149.131034;33.89883529;8.884845923;-0.803530932;15;0.3;600;100;20;30
1;41.94598679;3532.672035;59.43628551;13.15654111;5.393353614;27.75507063;1257.723577;35.46439873;8.346872286;1.623445335;15;0.3;600;100;20;1
1;36.56153112;2537.215858;50.37078378;11.44910263;4.006344291;24.87406761;954.5784978;30.89625378;7.746581394;0.684095638;15;0.3;600;100;20;5
1;38.41553497;2699.812641;51.95972133;11.96725447;6.972350023;27.13022442;1214.070759;34.84351817;7.92379324;2.437206228;15;0.3;600;100;20;10
1;43.63063024;3255.099802;57.05348194;13.58663931;8.710807297;30.55798803;1481.697759;38.49282737;9.130530579;5.060828105;15;0.3;600;100;20;30
