Hyper_id;MAE_test;MSE_test;RMSE_test;MAPE_test;MPE_test;MAE_train;MSE_train;RMSE_train;MAPE_train;MPE_train;Window;Dropout Rate;Number of Neurons (each layer);Number of Epochs; Batche Size; Prediction Window
14;43.52416407;4711.099553;56.05321248;10.74993306;3.532529928;30.29739936;1621.278393;39.86583022;9.573660731;-0.334810732;10;0.7;100;30;20;1
13;58.26602288;6505.771732;71.72252621;15.53820114;1.791556179;30.20912347;1628.029474;40.1143033;9.825586618;-2.926780545;15;0.7;600;50;25;5
14;63.84565124;7623.921508;76.70983081;16.62355735;3.484041825;29.7745549;1595.315524;39.56381506;9.50687532;-0.910561947;10;0.7;100;30;20;10
0;77.42493621;10482.65009;90.82330866;19.91680907;12.12420028;20.89288234;866.8302047;29.2502465;7.030826419;-0.36935399;40;0.7;800;100;20;30
15;48.62206963;5338.884512;61.85329689;12.06468019;7.281822922;8.079390467;119.2618431;10.82132934;2.647369516;0.758404354;30;0.3;400;170;25;1
6;63.35487764;8031.486269;75.24214375;15.81791301;0.135145933;34.1625434;2100.407176;44.87478671;10.92760325;-2.917326165;1;0.3;200;50;60;5
6;68.71137111;9179.998418;82.38860074;17.13146734;-1.382378586;36.5540875;2325.326976;47.66182573;11.64220269;-1.914857879;1;0.3;200;50;60;10
15;81.73082843;11472.3431;97.12362713;20.60646743;13.62795125;6.695463744;84.15392989;9.09320107;2.243218565;-0.012207864;30;0.3;400;170;25;30
16;57.04089585;6279.484828;68.82627494;14.94334119;4.62430757;43.75445436;3160.036081;55.76229629;13.66191332;-0.689562267;2;0.1;300;170;30;1
0;69.91709841;7962.796236;83.22411159;18.15156242;8.815448113;22.64262229;925.5019462;30.411593;7.388707576;0.556713184;40;0.7;800;100;20;5
0;70.82098374;9362.614364;84.15048045;17.13673143;15.15234099;21.86016268;908.4821463;30.0966502;7.184760289;-0.39979871;40;0.7;800;100;20;10
1;79.11580415;10557.17311;92.10937136;20.60773812;10.77051516;21.61531808;878.4452718;29.564061;7.288707852;-2.010228021;40;0.5;600;85;20;30
17;51.33387517;6015.951868;65.62040225;12.51361362;6.105282428;23.26232981;1008.325212;31.40721138;7.397497077;0.233474592;20;0.5;100;150;20;1
1;68.90257377;7957.317701;82.87756796;18.64033633;7.021552916;22.99608428;988.2411282;31.38376548;7.491886199;-1.182664725;40;0.5;600;85;20;5
